spc_latin,latitude,longitude,tree_dbh
Prunus serotina,40.78424249,-73.9493187,1
Gleditsia triacanthos var. inermis,40.77908445,-73.95238655,25
Styphnolobium japonicum,40.77858473,-73.94952788,21
Quercus phellos,40.77989191,-73.95068284,26
Ailanthus altissima,40.77975823,-73.95008519,21
Tilia cordata,40.77995982,-73.94863565,23
Quercus phellos,40.77996755,-73.95059391,25
Ulmus americana,40.77588327,-73.94678595,24
Ulmus americana,40.77583919,-73.94668103,25
Gleditsia triacanthos var. inermis,40.78081436,-73.94506618,22
Ulmus americana,40.7771922,-73.94325323,27
Ulmus americana,40.77732683,-73.94315871,33
Ulmus americana,40.77739706,-73.94310941,28
Pyrus calleryana,40.78505197,-73.95708939,25
Ulmus americana,40.78740623,-73.9560145,21
Ulmus americana,40.78732005,-73.95607585,22
Quercus palustris,40.78533076,-73.95190508,32
Platanus x acerifolia,40.78480262,-73.95065386,22
Platanus x acerifolia,40.78287656,-73.95358816,22
Platanus x acerifolia,40.78367159,-73.95185726,25
Tilia americana,40.75050267,-74.0012648,2
Acer rubrum,40.74823627,-73.99589725,2
Styphnolobium japonicum,40.74767529,-73.99619747,2
Styphnolobium japonicum,40.74638074,-73.99121011,2
Zelkova serrata,40.74845324,-73.9944845,2
Zelkova serrata,40.74749235,-73.99192139,2
Zelkova serrata,40.74848382,-73.99455712,2
Zelkova serrata,40.74851746,-73.994637,2
Koelreuteria paniculata,40.74692386,-73.99632448,2
Quercus bicolor,40.74712931,-73.99134941,2
Tilia cordata,40.74995203,-73.99585147,2
Platanus x acerifolia,40.74818977,-74.00153805,2
Platanus x acerifolia,40.74815824,-74.00146282,2
Platanus x acerifolia,40.74823985,-74.00165753,2
Platanus x acerifolia,40.74826185,-74.00170999,2
Liquidambar styraciflua,40.7480228,-74.00084896,2
Platanus x acerifolia,40.74821495,-74.0015981,2
Ginkgo biloba,40.7445256,-73.99447413,2
Quercus velutina,40.74521022,-73.99445948,2
Quercus palustris,40.74681846,-73.99636119,2
Pyrus calleryana,40.74615986,-73.99479785,2
Quercus palustris,40.74702206,-73.99706674,2
Tilia cordata,40.74595625,-73.9962163,2
Quercus palustris,40.74687814,-73.997172,2
Gymnocladus dioicus,40.74599292,-73.99605441,2
Quercus palustris,40.7470113,-73.99681896,2
Quercus palustris,40.74704242,-73.99689284,2
Quercus velutina,40.74480591,-73.99322318,2
Tilia cordata,40.74530533,-73.99057879,2
Tilia cordata,40.74568696,-73.99062105,2
Celtis occidentalis,40.7574293,-74.00432003,2
Celtis occidentalis,40.7512238,-74.00787598,2
Zelkova serrata,40.75169859,-74.0048037,2
Juniperus virginiana,40.75224508,-74.0051131,2
Juniperus virginiana,40.75236601,-74.00539966,2
Juniperus virginiana,40.75229622,-74.00523429,2
Juniperus virginiana,40.75242807,-74.00554673,2
Ostrya virginiana,40.74996348,-74.00353155,2
Ginkgo biloba,40.74987285,-74.00524104,2
Gleditsia triacanthos var. inermis,40.75125539,-74.00277489,2
Gleditsia triacanthos var. inermis,40.75193599,-74.00439165,2
Celtis occidentalis,40.75146119,-74.00777969,2
Gleditsia triacanthos var. inermis,40.75226903,-74.00438465,2
Eucommia ulmoides,40.75038244,-74.00453017,2
Gleditsia triacanthos var. inermis,40.75128916,-74.00285509,2
Gleditsia triacanthos var. inermis,40.75136918,-74.00304519,2
Juniperus virginiana,40.75221178,-74.00503421,2
Celtis occidentalis,40.75211311,-74.00755214,2
Gleditsia triacanthos var. inermis,40.752089,-74.00451593,2
Styphnolobium japonicum,40.75056626,-74.0022181,2
Gleditsia triacanthos var. inermis,40.75247955,-74.00404171,2
Ginkgo biloba,40.75226335,-74.00324809,2
Gleditsia triacanthos var. inermis,40.75239001,-74.00429643,2
Gleditsia triacanthos var. inermis,40.75232904,-74.00434089,2
Celtis occidentalis,40.75596274,-74.00539172,2
Juniperus virginiana,40.7524667,-74.00563825,2
Gleditsia triacanthos var. inermis,40.75220902,-74.00442841,2
Ginkgo biloba,40.7521095,-74.00288153,2
Juniperus virginiana,40.75217849,-74.00495531,2
Ginkgo biloba,40.75214345,-74.00296243,2
Metasequoia glyptostroboides,40.75233484,-74.00532581,2
Celtis occidentalis,40.75729151,-74.00441899,2
Juniperus virginiana,40.75249999,-74.00571715,2
Ginkgo biloba,40.74984174,-74.00516715,2
Betula nigra,40.74820468,-73.98622761,2
Gleditsia triacanthos var. inermis,40.71149218,-73.9863159,2
Styphnolobium japonicum,40.71122923,-73.98665854,2
Styphnolobium japonicum,40.71117411,-73.98665072,2
Quercus bicolor,40.71137665,-73.98492391,2
Quercus rubra,40.71302924,-73.98625925,2
Ulmus americana,40.71291924,-73.98518448,2
Gleditsia triacanthos var. inermis,40.7115027,-73.98620821,2
Styphnolobium japonicum,40.71129582,-73.98666799,2
Gleditsia triacanthos var. inermis,40.71151325,-73.98610017,2
Ulmus americana,40.71281897,-73.98516845,2
Quercus imbricaria,40.71129228,-73.97934218,2
Tilia cordata,40.71309161,-73.98404712,2
Carpinus caroliniana,40.71257336,-73.98083766,2
Gleditsia triacanthos var. inermis,40.71396521,-73.98304474,2
Quercus shumardii,40.71137796,-73.97913847,2
Metasequoia glyptostroboides,40.71329944,-73.98245274,2
Carpinus caroliniana,40.71214274,-73.98364366,2
Chionanthus retusus,40.71186219,-73.97839744,2
Tilia cordata,40.71302432,-73.98393076,2
Gleditsia triacanthos var. inermis,40.71151264,-73.97887926,2
Tilia cordata,40.71445414,-73.98406159,2
Tilia americana,40.71291361,-73.98491169,2
Platanus x acerifolia,40.71154676,-73.98084574,2
Quercus imbricaria,40.71141791,-73.97905219,2
Quercus palustris,40.71328636,-73.98371079,2
Tilia americana,40.71315749,-73.98485186,2
Carpinus caroliniana,40.71327708,-73.98091998,2
Tilia americana,40.71325809,-73.9849551,2
Carpinus caroliniana,40.71278224,-73.9808621,2
Carpinus caroliniana,40.7126958,-73.98371973,2
Quercus palustris,40.71330715,-73.98352668,2
Quercus bicolor,40.71145207,-73.98374896,2
Quercus bicolor,40.71187023,-73.9837733,2
Acer rubrum,40.71211936,-73.97811864,2
Tilia cordata,40.71383891,-73.98387377,2
Carpinus caroliniana,40.71263187,-73.98084451,2
Tilia cordata,40.71387045,-73.98357507,2
Quercus robur,40.71370923,-73.97993436,2
Quercus bicolor,40.71152471,-73.98372471,2
Carpinus caroliniana,40.71308242,-73.98089721,2
Tilia americana,40.71892874,-73.97532799,2
Platanus x acerifolia,40.71346846,-73.97754277,2
Magnolia grandiflora,40.71381573,-73.9773638,2
Magnolia grandiflora,40.71358371,-73.97748338,2
Platanus x acerifolia,40.713713,-73.97741674,2
Betula nigra,40.71339512,-73.97779556,2
Betula papyrifera,40.71591657,-73.97622125,2
Acer griseum,40.71596956,-73.97619745,2
Ginkgo biloba,40.71889977,-73.97525778,2
Acer griseum,40.71601942,-73.97617504,2
Quercus palustris,40.71719089,-73.98001834,2
Tilia cordata,40.7166342,-73.9886776,2
Gymnocladus dioicus,40.71973945,-73.99120483,2
Quercus rubra,40.71731164,-73.99087598,2
Quercus rubra,40.7173361,-73.99095714,2
Gymnocladus dioicus,40.71919277,-73.9908985,2
Ailanthus altissima,40.71940049,-73.99223631,2
Zelkova serrata,40.71861679,-73.99371922,2
Quercus alba,40.71775905,-73.99047216,2
Zelkova serrata,40.71983069,-73.99190236,2
Tilia cordata,40.71669269,-73.98886909,2
Zelkova serrata,40.71768475,-73.98898628,2
Gleditsia triacanthos var. inermis,40.71903595,-73.98928386,2
Zelkova serrata,40.71980727,-73.99182531,2
Ginkgo biloba,40.71956209,-73.98954787,2
Tilia cordata,40.71667387,-73.98880749,2
Metasequoia glyptostroboides,40.71743876,-73.98817372,2
Quercus alba,40.71759775,-73.99055406,2
Taxodium distichum,40.717793,-73.9893451,2
Zelkova serrata,40.71978323,-73.99174625,2
Quercus bicolor,40.71762134,-73.99119192,2
Carpinus japonica,40.71894408,-73.99007166,2
Zelkova serrata,40.71867962,-73.99368671,2
Styphnolobium japonicum,40.7178667,-73.99271187,2
Zelkova serrata,40.71971826,-73.99153252,2
Zelkova serrata,40.71975981,-73.9916692,2
Quercus alba,40.71768071,-73.99051194,2
Ginkgo biloba,40.72001589,-73.98919799,2
Styphnolobium japonicum,40.72034442,-73.99283894,2
Gymnocladus dioicus,40.71925281,-73.99109967,2
Tilia cordata,40.71665362,-73.9887412,2
Zelkova serrata,40.71815425,-73.99091874,2
Gleditsia triacanthos var. inermis,40.72156412,-73.99317877,2
Gleditsia triacanthos var. inermis,40.72175398,-73.98965583,2
Ginkgo biloba,40.72158722,-73.99325677,2
Tilia americana,40.72304549,-73.99284332,2
Gleditsia triacanthos var. inermis,40.71140375,-73.99580056,2
Acer rubrum,40.7101171,-73.99441014,2
Ginkgo biloba,40.71238176,-73.99266042,2
Quercus palustris,40.71225237,-73.99260218,2
Ginkgo biloba,40.71336216,-73.99276643,2
Quercus shumardii,40.71138614,-73.99416697,2
Quercus palustris,40.71152659,-73.99402036,2
Ginkgo biloba,40.7134293,-73.99277586,2
Quercus palustris,40.71232277,-73.99261228,2
Ginkgo biloba,40.71329174,-73.99275654,2
Ginkgo biloba,40.71319039,-73.99294728,2
Ginkgo biloba,40.71349862,-73.99278559,2
Acer rubrum,40.71041608,-73.99448063,2
Tilia cordata,40.71043797,-73.99433777,2
Tilia americana,40.713615,-73.99729393,2
Ginkgo biloba,40.71319776,-73.99285689,2
Ginkgo biloba,40.71211128,-73.99593739,2
Ginkgo biloba,40.71356903,-73.99279548,2
Quercus velutina,40.71131301,-73.99415654,2
Quercus palustris,40.71213013,-73.99258463,2
Ginkgo biloba,40.71364054,-73.99280552,2
Quercus palustris,40.7121858,-73.99259262,2
Fraxinus pennsylvanica,40.70980221,-73.9923273,2
Ginkgo biloba,40.71669512,-73.99342432,2
Ginkgo biloba,40.7166309,-73.9932102,2
Tilia tomentosa,40.71699454,-73.99249408,2
Ginkgo biloba,40.71752062,-73.99427725,2
Styphnolobium japonicum,40.71576601,-73.99149229,2
Zelkova serrata,40.71707412,-73.99497541,2
Styphnolobium japonicum,40.71575969,-73.99138289,2
Gleditsia triacanthos var. inermis,40.71699894,-73.99074272,2
Ginkgo biloba,40.71655112,-73.99021758,2
Zelkova serrata,40.71740668,-73.99240339,2
Zelkova serrata,40.71713088,-73.99516081,2
Zelkova serrata,40.71716183,-73.99526187,2
Tilia cordata,40.71664503,-73.99104079,2
Zelkova serrata,40.71619461,-73.9895296,2
Tilia tomentosa,40.71693058,-73.99252675,2
Zelkova serrata,40.71749478,-73.99235875,2
Ginkgo biloba,40.7174689,-73.99430352,2
Ginkgo biloba,40.71633941,-73.99574284,2
Ginkgo biloba,40.71646833,-73.99026025,2
Gleditsia triacanthos var. inermis,40.71285937,-73.98824076,2
Quercus palustris,40.71177942,-73.99209786,2
Quercus palustris,40.71118101,-73.99199516,2
Prunus,40.71354791,-73.98743138,2
Prunus,40.71355975,-73.98728575,2
Taxodium ascendens,40.71127817,-73.98850444,2
Ginkgo biloba,40.71335911,-73.99089556,2
Tilia cordata,40.71349925,-73.9871119,2
Tilia americana,40.71189691,-73.98996748,2
Quercus palustris,40.71111323,-73.9919708,2
Styphnolobium japonicum,40.71350822,-73.98913914,2
Quercus palustris,40.71413839,-73.9899601,2
Tilia americana,40.71215111,-73.99000516,2
Ginkgo biloba,40.71143453,-73.98690814,2
Quercus palustris,40.71155763,-73.99206566,2
Quercus palustris,40.71123402,-73.99201338,2
Prunus,40.71355401,-73.98735641,2
Quercus palustris,40.71192921,-73.99211953,2
Quercus palustris,40.71207271,-73.9921403,2
Styphnolobium japonicum,40.71341734,-73.98900733,2
Styphnolobium japonicum,40.71401838,-73.99147104,2
Gleditsia triacanthos var. inermis,40.71133242,-73.98795064,2
Tilia cordata,40.71420023,-73.98974845,2
Tilia cordata,40.71422887,-73.98983317,2
Carpinus betulus,40.71330686,-73.99033049,2
Celtis occidentalis,40.71528605,-73.98488801,2
Styphnolobium japonicum,40.71491935,-73.98429097,2
Celtis occidentalis,40.71432005,-73.98782467,2
Celtis occidentalis,40.71525469,-73.98478482,2
Quercus bicolor,40.71490203,-73.98360345,2
Quercus bicolor,40.71493353,-73.98370734,2
Tilia cordata,40.71601585,-73.98728806,2
Metasequoia glyptostroboides,40.71730325,-73.98573906,2
Metasequoia glyptostroboides,40.71711521,-73.98512302,2
Tilia americana,40.71666522,-73.98526414,2
Tilia cordata,40.71648859,-73.98467631,2
Tilia cordata,40.71926634,-73.98685436,2
Prunus,40.7184741,-73.98629138,2
Ginkgo biloba,40.71878826,-73.98516289,2
Tilia cordata,40.71866138,-73.98619381,2
Robinia pseudoacacia,40.71802371,-73.98555891,2
Quercus palustris,40.71619202,-73.98721852,2
Quercus palustris,40.71986539,-73.98343568,2
Ginkgo biloba,40.71993834,-73.98456695,2
Betula papyrifera,40.71977455,-73.98174111,2
Platanus x acerifolia,40.71850275,-73.97960608,2
Ginkgo biloba,40.71968051,-73.98372678,2
Platanus x acerifolia,40.71663911,-73.98056584,2
Zelkova serrata,40.71846392,-73.98291922,2
Quercus palustris,40.72008958,-73.98388983,2
Ginkgo biloba,40.71986753,-73.98316201,2
Platanus x acerifolia,40.71856928,-73.97957216,2
Quercus palustris,40.71973442,-73.98300565,2
Platanus x acerifolia,40.72017234,-73.98250519,2
Betula papyrifera,40.71970291,-73.98177767,2
Ginkgo biloba,40.71984293,-73.9830813,2
Ginkgo biloba,40.71990121,-73.98327252,2
Platanus x acerifolia,40.71426942,-73.9806556,2
Metasequoia glyptostroboides,40.71562079,-73.98026069,2
Taxodium distichum,40.71548764,-73.97982463,2
Styphnolobium japonicum,40.71533097,-73.98015813,2
Taxodium distichum,40.71552965,-73.97996183,2
Styphnolobium japonicum,40.71547358,-73.98008279,2
Platanus x acerifolia,40.71415215,-73.98026038,2
Styphnolobium japonicum,40.71494136,-73.98304898,2
Styphnolobium japonicum,40.71496603,-73.98313081,2
Ginkgo biloba,40.72120897,-73.98859044,2
Robinia pseudoacacia,40.7203983,-73.9848909,2
Ginkgo biloba,40.72044596,-73.98504845,2
Ginkgo biloba,40.72082116,-73.98890238,2
Tilia cordata,40.72136004,-73.98807462,2
Prunus,40.72192473,-73.9858515,2
Tilia americana,40.72118181,-73.98489435,2
Betula papyrifera,40.72082861,-73.98422555,2
Tilia cordata,40.72068735,-73.98798466,2
Prunus,40.72195533,-73.9859512,2
Liquidambar styraciflua,40.71951314,-73.9863678,2
Gleditsia triacanthos var. inermis,40.71990475,-73.98652565,2
Zelkova serrata,40.72134511,-73.98863378,2
Ginkgo biloba,40.72047679,-73.98515036,2
Ginkgo biloba,40.72062483,-73.9856418,2
Ginkgo biloba,40.72072034,-73.98884008,2
Tilia cordata,40.7210431,-73.98920728,2
Prunus,40.72189907,-73.98576785,2
Ginkgo biloba,40.72002939,-73.98657888,2
Ginkgo biloba,40.72003815,-73.98463312,2
Tilia tomentosa,40.72093167,-73.98502436,2
Ginkgo biloba,40.73417571,-73.98530882,2
Zelkova serrata,40.73245632,-73.98293903,2
Tilia tomentosa,40.73331642,-73.98499822,2
Zelkova serrata,40.73229753,-73.98255804,2
Tilia tomentosa,40.73323346,-73.98480125,2
Tilia cordata,40.73474245,-73.98457819,2
Ginkgo biloba,40.7343716,-73.98333398,2
Gleditsia triacanthos var. inermis,40.73341856,-73.98692452,2
Quercus bicolor,40.73389262,-73.98102881,2
Ginkgo biloba,40.73286287,-73.9816194,2
Zelkova serrata,40.73268198,-73.98348045,2
Tilia tomentosa,40.73319304,-73.98470528,2
Tilia tomentosa,40.73327733,-73.98490542,2
Tilia cordata,40.73228329,-73.9926267,2
Pyrus calleryana,40.73461461,-73.9926056,2
Maackia amurensis,40.73251051,-73.99317029,2
Celtis occidentalis,40.72841881,-73.98740207,2
Zelkova serrata,40.72889903,-73.98854093,2
Gleditsia triacanthos var. inermis,40.72810316,-73.98665275,2
Celtis occidentalis,40.72845232,-73.98748162,2
Tilia americana,40.72562982,-73.98825138,2
Gleditsia triacanthos var. inermis,40.72807191,-73.98657858,2
Tilia cordata,40.72571033,-73.98844229,2
Quercus palustris,40.72850114,-73.98987957,2
Quercus rubra,40.72728898,-73.98568193,2
Quercus palustris,40.72843957,-73.98992482,2
Quercus palustris,40.72855049,-73.9898433,2
Metasequoia glyptostroboides,40.72497582,-73.98832068,2
Metasequoia glyptostroboides,40.72494314,-73.98824301,2
Gleditsia triacanthos var. inermis,40.72523473,-73.98893599,2
Platanus x acerifolia,40.73587671,-73.98215786,2
Syringa reticulata,40.73576499,-73.98189189,2
Platanus x acerifolia,40.73589901,-73.9821812,2
Ginkgo biloba,40.73496486,-73.98147992,2
Tilia cordata,40.73183181,-73.99366784,2
Malus,40.73236425,-73.99492954,2
Ginkgo biloba,40.73155992,-73.99302438,2
Ginkgo biloba,40.73153326,-73.99296129,2
Tilia tomentosa,40.73112383,-73.99409274,2
Ginkgo biloba,40.73091068,-73.99545117,2
Tilia cordata,40.73186379,-73.99374354,2
Gleditsia triacanthos var. inermis,40.73247602,-73.99491022,2
Gleditsia triacanthos var. inermis,40.73263863,-73.99529916,2
Ulmus parvifolia,40.72436075,-73.99118611,2
Taxodium distichum,40.72463197,-73.98776243,2
Styphnolobium japonicum,40.72410029,-73.98827237,2
Taxodium distichum,40.72472533,-73.98798316,2
Styphnolobium japonicum,40.72407951,-73.99108508,2
Styphnolobium japonicum,40.73158742,-73.99125807,2
Styphnolobium japonicum,40.73546314,-73.99147916,2
Carpinus caroliniana,40.73677718,-73.99148904,2
Styphnolobium japonicum,40.73568174,-73.99132031,2
Styphnolobium japonicum,40.73560871,-73.99137338,2
Styphnolobium japonicum,40.73575381,-73.99126794,2
Ulmus parvifolia,40.73519733,-73.99153326,2
Styphnolobium japonicum,40.73553617,-73.9914261,2
Ulmus parvifolia,40.73516531,-73.99145511,2
Pyrus calleryana,40.7378862,-73.99047998,2
Styphnolobium japonicum,40.73688247,-73.99013503,2
Quercus bicolor,40.73213718,-73.98816972,2
Quercus palustris,40.73378693,-73.98859342,2
Ginkgo biloba,40.73286198,-73.98816766,2
Carpinus betulus,40.73482315,-73.98855253,2
Carpinus betulus,40.73697754,-73.98870424,2
Gleditsia triacanthos var. inermis,40.73468158,-73.98651102,2
Carpinus betulus,40.73642973,-73.98910677,2
Quercus palustris,40.73359905,-73.98771066,2
Quercus palustris,40.7361185,-73.98810718,2
Platanus x acerifolia,40.73751874,-73.98571568,2
Robinia pseudoacacia,40.73481875,-73.98883335,2
Carpinus betulus,40.73631306,-73.98919545,2
Quercus rubra,40.73602596,-73.98762262,2
Robinia pseudoacacia,40.73488145,-73.98898321,2
Styphnolobium japonicum,40.73570718,-73.98557585,2
Ginkgo biloba,40.73590066,-73.98759014,2
Gymnocladus dioicus,40.73491758,-73.98681237,2
Carpinus betulus,40.7355293,-73.98977885,2
Ginkgo biloba,40.73751458,-73.98627873,2
Carpinus betulus,40.73623678,-73.98925343,2
Styphnolobium japonicum,40.73411871,-73.98717642,2
Gleditsia triacanthos var. inermis,40.73422312,-73.98867436,2
Carpinus betulus,40.73555324,-73.9897612,2
Carpinus betulus,40.73690265,-73.98875957,2
Maackia amurensis,40.73418346,-73.98852888,2
Carpinus betulus,40.73582521,-73.98956072,2
Carpinus betulus,40.73638458,-73.98914109,2
Ginkgo biloba,40.73671317,-73.98743571,2
Carpinus betulus,40.73550368,-73.98979773,2
Ginkgo biloba,40.73740883,-73.98635539,2
Tilia cordata,40.73547418,-73.98657524,2
Carpinus betulus,40.73628692,-73.98921532,2
Carpinus betulus,40.73687992,-73.98877637,2
Quercus acutissima,40.73008141,-73.98741942,2
Zelkova serrata,40.73279497,-73.98623406,2
Ulmus americana,40.73101262,-73.98407639,2
Styphnolobium japonicum,40.73015679,-73.9878582,2
Ulmus americana,40.73105958,-73.9838977,2
Styphnolobium japonicum,40.72991459,-73.98728198,2
